date,open,high,low,close,volume
2015-01-02 00:00:00+05:30,11214.650390625,11399.099609375,11214.650390625,11372.099609375,0
2015-01-05 00:00:00+05:30,11369.349609375,11433.75,11186.9501953125,11248.5498046875,0
2015-01-06 00:00:00+05:30,11186.099609375,11186.099609375,10909.0,10959.900390625,0
2015-01-07 00:00:00+05:30,11013.2001953125,11042.349609375,10889.5498046875,10916.0,0
2015-01-08 00:00:00+05:30,11031.150390625,11058.150390625,10915.0498046875,11018.150390625,0
2015-01-12 00:00:00+05:30,11456.0,11565.849609375,11378.7998046875,11543.650390625,0
2015-01-13 00:00:00+05:30,11545.25,11546.599609375,11437.9501953125,11502.7998046875,0
2015-01-14 00:00:00+05:30,11561.9501953125,11631.5498046875,11521.0,11614.2998046875,0
2015-01-15 00:00:00+05:30,11672.2998046875,11774.5,11575.099609375,11669.849609375,0
2015-01-16 00:00:00+05:30,11708.849609375,11708.849609375,11582.849609375,11659.599609375,0
2015-01-19 00:00:00+05:30,11732.5,11797.599609375,11629.0498046875,11642.75,0
2015-01-20 00:00:00+05:30,11681.7998046875,11721.900390625,11635.7001953125,11695.0,0
2015-01-21 00:00:00+05:30,11732.4501953125,11838.2998046875,11659.7001953125,11813.7001953125,0
2015-01-22 00:00:00+05:30,11832.5498046875,11884.5,11782.9501953125,11850.849609375,0
2015-01-27 00:00:00+05:30,11915.599609375,11917.25,11679.5498046875,11693.4501953125,0
2015-01-28 00:00:00+05:30,11712.5498046875,11821.7998046875,11693.7998046875,11809.5498046875,0
2015-01-29 00:00:00+05:30,11812.349609375,11861.5,11728.75,11824.150390625,0
2015-02-02 00:00:00+05:30,11871.349609375,11972.599609375,11847.7998046875,11943.9501953125,0
2015-02-03 00:00:00+05:30,11963.75,12000.650390625,11849.0,11963.900390625,0
2015-02-04 00:00:00+05:30,12027.099609375,12027.099609375,11902.349609375,11938.900390625,0
2015-02-05 00:00:00+05:30,11967.75,12295.349609375,11963.7998046875,12165.150390625,0
2015-02-06 00:00:00+05:30,12190.7001953125,12380.4501953125,12186.9501953125,12267.9501953125,11100
2015-02-09 00:00:00+05:30,12160.900390625,12285.4501953125,12160.900390625,12249.2998046875,0
2015-02-10 00:00:00+05:30,12215.2001953125,12297.75,12129.650390625,12162.849609375,0
2015-02-11 00:00:00+05:30,12198.4501953125,12265.7001953125,12149.349609375,12243.400390625,0
2015-02-12 00:00:00+05:30,12277.2001953125,12397.0,12253.0498046875,12372.0,0
2015-02-13 00:00:00+05:30,12369.599609375,12506.7001953125,12353.25,12464.9501953125,0
2015-02-18 00:00:00+05:30,12511.0498046875,12647.7001953125,12442.7001953125,12632.75,0
2015-02-19 00:00:00+05:30,12629.0498046875,12737.099609375,12628.75,12723.7998046875,0
2015-02-20 00:00:00+05:30,12750.0,12750.0,12550.75,12571.9501953125,11100
2015-02-23 00:00:00+05:30,12607.349609375,12709.900390625,12475.900390625,12531.2998046875,0
2015-02-24 00:00:00+05:30,12572.25,12644.099609375,12514.650390625,12566.2001953125,0
2015-02-25 00:00:00+05:30,12621.5498046875,12719.900390625,12600.0498046875,12633.349609375,0
2015-02-26 00:00:00+05:30,12623.7998046875,12633.150390625,12429.5,12458.5,0
2015-02-27 00:00:00+05:30,12511.25,12578.099609375,12434.650390625,12554.9501953125,0
2015-03-02 00:00:00+05:30,12700.599609375,12719.0498046875,12586.150390625,12663.7001953125,0
2015-03-03 00:00:00+05:30,12687.25,12871.150390625,12635.5,12855.900390625,0
2015-03-04 00:00:00+05:30,12885.75,12908.099609375,12630.5498046875,12730.599609375,0
2015-03-05 00:00:00+05:30,12719.099609375,12832.2998046875,12615.4501953125,12665.5,11000
2015-03-09 00:00:00+05:30,12599.7998046875,12599.7998046875,12372.4501953125,12422.25,0
2015-03-10 00:00:00+05:30,12404.349609375,12462.7998046875,12307.099609375,12405.0498046875,0
2015-03-11 00:00:00+05:30,12414.7001953125,12585.5498046875,12298.5,12352.349609375,0
2015-03-12 00:00:00+05:30,12377.2001953125,12442.400390625,12329.25,12423.650390625,0
2015-03-13 00:00:00+05:30,12478.5498046875,12478.5498046875,12248.4501953125,12312.150390625,17800
2015-03-16 00:00:00+05:30,12308.9501953125,12477.4501953125,12297.2001953125,12419.0498046875,0
2015-03-17 00:00:00+05:30,12459.599609375,12498.849609375,12300.849609375,12383.150390625,0
2015-03-18 00:00:00+05:30,12434.25,12448.4501953125,12256.5498046875,12276.099609375,0
2015-03-19 00:00:00+05:30,12298.25,12356.650390625,12253.099609375,12275.2001953125,0
2015-03-20 00:00:00+05:30,12306.599609375,12392.849609375,12274.349609375,12363.5,0
2015-03-23 00:00:00+05:30,12364.2998046875,12443.25,12217.75,12244.4501953125,0
2015-03-24 00:00:00+05:30,12266.2001953125,12345.0498046875,12154.4501953125,12180.0,0
2015-03-25 00:00:00+05:30,12214.5498046875,12256.400390625,12135.5,12225.599609375,0
2015-03-26 00:00:00+05:30,12168.2998046875,12204.4501953125,11865.849609375,11902.099609375,0
2015-03-30 00:00:00+05:30,12010.650390625,12127.599609375,11971.400390625,12100.849609375,0
2015-03-31 00:00:00+05:30,12159.0498046875,12206.7998046875,12005.2001953125,12083.0,0
2015-04-06 00:00:00+05:30,11970.2001953125,11997.2998046875,11872.650390625,11969.25,0
2015-04-07 00:00:00+05:30,11999.25,12062.25,11881.5,11989.349609375,0
2015-04-08 00:00:00+05:30,12072.2001953125,12249.099609375,12060.25,12214.2998046875,0
2015-04-09 00:00:00+05:30,12296.75,12323.7001953125,12171.150390625,12279.400390625,0
2015-04-15 00:00:00+05:30,12335.150390625,12369.400390625,12121.5498046875,12154.5498046875,0
2015-04-16 00:00:00+05:30,12187.5498046875,12198.0498046875,11947.0498046875,12059.0,0
2015-04-20 00:00:00+05:30,11805.5,11815.7001953125,11538.849609375,11562.2001953125,0
2015-04-21 00:00:00+05:30,11472.599609375,11602.7998046875,11415.0,11558.400390625,0
2015-04-22 00:00:00+05:30,11552.5,11552.5,11345.099609375,11492.0,0
2015-04-23 00:00:00+05:30,11571.0498046875,11572.0498046875,11410.400390625,11451.5498046875,0
2015-04-27 00:00:00+05:30,11166.400390625,11170.5,10941.75,11097.900390625,0
2015-04-28 00:00:00+05:30,11097.2001953125,11097.2001953125,10979.2001953125,11052.9501953125,0
2015-04-29 00:00:00+05:30,11039.0,11150.5498046875,10954.0,11094.400390625,0
2015-05-04 00:00:00+05:30,11087.5,11217.2001953125,11044.25,11191.4501953125,0
2015-05-05 00:00:00+05:30,11252.2998046875,11264.349609375,11115.5,11170.25,0
2015-05-06 00:00:00+05:30,11186.349609375,11191.7001953125,10921.75,10938.849609375,0
2015-05-07 00:00:00+05:30,10934.7998046875,11172.150390625,10900.900390625,11127.75,0
2015-05-11 00:00:00+05:30,11225.150390625,11351.0498046875,11184.650390625,11324.5498046875,0
2015-05-12 00:00:00+05:30,11337.7001953125,11337.7001953125,11101.25,11118.4501953125,0
2015-05-13 00:00:00+05:30,11168.7001953125,11225.5498046875,11040.5498046875,11170.5,0
2015-05-14 00:00:00+05:30,11185.599609375,11185.599609375,11021.849609375,11093.599609375,0
2015-05-18 00:00:00+05:30,11200.400390625,11294.4501953125,11147.150390625,11279.4501953125,0
2015-05-19 00:00:00+05:30,11264.7998046875,11425.150390625,11260.2001953125,11372.2001953125,0
2015-05-20 00:00:00+05:30,11438.7001953125,11583.0498046875,11438.7001953125,11571.7001953125,0
2015-05-21 00:00:00+05:30,11589.0,11638.099609375,11572.599609375,11618.599609375,0
2015-05-25 00:00:00+05:30,11740.75,11784.349609375,11602.099609375,11623.349609375,0
2015-05-26 00:00:00+05:30,11608.75,11649.7001953125,11562.0498046875,11581.900390625,0
2015-05-27 00:00:00+05:30,11481.4501953125,11481.4501953125,11338.0498046875,11367.5,0
2015-05-28 00:00:00+05:30,11368.0,11483.75,11321.650390625,11450.849609375,0
2015-05-29 00:00:00+05:30,11443.099609375,11647.0498046875,11411.150390625,11575.0498046875,0
2015-06-01 00:00:00+05:30,11561.900390625,11629.5498046875,11496.0498046875,11525.650390625,0
2015-06-02 00:00:00+05:30,11523.849609375,11563.9501953125,11326.7001953125,11347.900390625,0
2015-06-03 00:00:00+05:30,11383.099609375,11421.5498046875,11299.75,11361.099609375,0
2015-06-04 00:00:00+05:30,11375.849609375,11455.900390625,11331.849609375,11379.2001953125,0
2015-06-05 00:00:00+05:30,11376.4501953125,11444.0,11282.2998046875,11291.5498046875,0
2015-06-08 00:00:00+05:30,11302.75,11303.599609375,11196.5,11238.599609375,0
2015-06-09 00:00:00+05:30,11235.2998046875,11254.4501953125,11114.2998046875,11142.9501953125,0
2015-06-10 00:00:00+05:30,11145.400390625,11423.75,11136.400390625,11401.7001953125,0
2015-06-11 00:00:00+05:30,11420.0,11444.75,11213.400390625,11227.150390625,0
2015-06-12 00:00:00+05:30,11222.7998046875,11267.0,10930.4501953125,11049.349609375,0
2015-06-15 00:00:00+05:30,11022.7001953125,11170.0498046875,10933.400390625,11093.849609375,0
2015-06-16 00:00:00+05:30,11111.7998046875,11135.25,11046.0,11119.2001953125,0
2015-06-17 00:00:00+05:30,11181.900390625,11221.150390625,11114.349609375,11143.5,0
2015-06-18 00:00:00+05:30,11191.75,11259.150390625,11164.099609375,11215.349609375,0
2015-06-19 00:00:00+05:30,11260.900390625,11353.25,11222.25,11243.650390625,13900
2015-06-22 00:00:00+05:30,11266.900390625,11446.7998046875,11260.9501953125,11429.7998046875,0
2015-06-23 00:00:00+05:30,11473.0,11479.599609375,11327.2001953125,11341.150390625,0
2015-06-24 00:00:00+05:30,11400.349609375,11409.75,11324.349609375,11353.75,0
2015-06-25 00:00:00+05:30,11332.4501953125,11332.7001953125,11188.5498046875,11210.400390625,0
2015-06-26 00:00:00+05:30,11238.7998046875,11388.4501953125,11238.7998046875,11362.5498046875,0
2015-06-29 00:00:00+05:30,11181.25,11230.2001953125,10998.2001953125,11133.650390625,0
2015-06-30 00:00:00+05:30,11101.599609375,11144.2001953125,11016.75,11037.400390625,0
2015-07-01 00:00:00+05:30,11053.650390625,11239.75,11053.650390625,11213.599609375,0
2015-07-02 00:00:00+05:30,11246.5,11247.5,11161.2998046875,11187.25,0
2015-07-06 00:00:00+05:30,11079.2001953125,11239.0,11072.5498046875,11209.599609375,0
2015-07-07 00:00:00+05:30,11216.5498046875,11264.5498046875,11126.2001953125,11143.849609375,0
2015-07-08 00:00:00+05:30,11079.9501953125,11143.900390625,10980.0498046875,11021.7998046875,0
2015-07-09 00:00:00+05:30,11043.650390625,11065.400390625,10808.349609375,10828.7001953125,0
2015-07-10 00:00:00+05:30,10950.25,10950.25,10759.849609375,10798.25,0
2015-07-13 00:00:00+05:30,10840.650390625,11011.650390625,10840.650390625,10998.849609375,0
2015-07-14 00:00:00+05:30,11024.400390625,11067.5498046875,10945.0498046875,11043.849609375,0
2015-07-15 00:00:00+05:30,11050.5,11165.5,11050.5,11150.25,0
2015-07-16 00:00:00+05:30,11191.150390625,11218.75,11123.150390625,11191.599609375,0
2015-07-17 00:00:00+05:30,11239.7001953125,11306.400390625,11227.400390625,11269.2001953125,0
2015-07-20 00:00:00+05:30,11270.400390625,11307.900390625,11197.849609375,11266.9501953125,0
2015-07-21 00:00:00+05:30,11366.599609375,11798.2001953125,11366.599609375,11655.4501953125,0
2015-07-22 00:00:00+05:30,11647.5,11687.2001953125,11509.150390625,11643.75,0
2015-07-23 00:00:00+05:30,11640.650390625,11719.0498046875,11537.7001953125,11558.7001953125,0
2015-07-24 00:00:00+05:30,11568.849609375,11588.900390625,11452.25,11464.150390625,0
2015-07-27 00:00:00+05:30,11437.5498046875,11438.0,11342.5,11362.4501953125,0
2015-07-28 00:00:00+05:30,11378.7998046875,11432.4501953125,11283.7001953125,11306.25,0
2015-07-29 00:00:00+05:30,11369.4501953125,11494.849609375,11330.650390625,11470.7001953125,0
2015-07-30 00:00:00+05:30,11530.2998046875,11539.4501953125,11365.0498046875,11394.5498046875,0
2015-07-31 00:00:00+05:30,11434.900390625,11622.2001953125,11434.900390625,11594.150390625,0
2015-08-03 00:00:00+05:30,11490.599609375,11572.599609375,11441.5,11466.400390625,0
2015-08-04 00:00:00+05:30,11480.7001953125,11489.150390625,11379.150390625,11415.5498046875,0
2015-08-05 00:00:00+05:30,11470.2001953125,11632.2001953125,11460.0,11618.0,0
2015-08-06 00:00:00+05:30,11698.900390625,11739.099609375,11576.25,11616.5,0
2015-08-07 00:00:00+05:30,11604.4501953125,11663.599609375,11580.349609375,11597.0498046875,0
2015-08-10 00:00:00+05:30,11623.099609375,11696.849609375,11500.400390625,11573.900390625,0
2015-08-11 00:00:00+05:30,11637.25,11740.849609375,11605.900390625,11711.150390625,0
2015-08-12 00:00:00+05:30,11731.7001953125,12026.0498046875,11731.7001953125,12006.7998046875,0
2015-08-13 00:00:00+05:30,12029.5,12092.0498046875,11916.2998046875,11956.099609375,0
2015-08-14 00:00:00+05:30,11968.2998046875,12129.0,11961.099609375,12048.4501953125,0
2015-08-17 00:00:00+05:30,12057.650390625,12058.0498046875,11920.25,12001.75,0
2015-08-18 00:00:00+05:30,12068.349609375,12250.099609375,12060.150390625,12159.400390625,0
2015-08-19 00:00:00+05:30,12215.5498046875,12314.400390625,12165.400390625,12249.099609375,0
2015-08-20 00:00:00+05:30,12269.5,12269.5,11969.2998046875,11985.25,0
2015-08-21 00:00:00+05:30,12009.7998046875,12102.7998046875,11825.0498046875,12032.2998046875,0
2015-08-24 00:00:00+05:30,11750.4501953125,11797.9501953125,11393.0,11455.150390625,0
2015-08-25 00:00:00+05:30,11524.849609375,11615.5,11140.7998046875,11376.75,0
2015-08-26 00:00:00+05:30,11395.5,11548.849609375,11172.2001953125,11284.099609375,0
2015-08-27 00:00:00+05:30,11438.7001953125,11476.7998046875,11351.0498046875,11396.900390625,0
2015-08-28 00:00:00+05:30,11545.2998046875,11645.0498046875,11534.849609375,11588.25,0
2015-08-31 00:00:00+05:30,11691.650390625,11691.650390625,11537.650390625,11605.7001953125,0
2015-09-01 00:00:00+05:30,11563.5498046875,11712.5,11391.7001953125,11476.4501953125,0
2015-09-02 00:00:00+05:30,11563.9501953125,11752.099609375,11510.900390625,11604.7001953125,0
2015-09-03 00:00:00+05:30,11679.5,11722.7998046875,11565.099609375,11672.849609375,0
